Campaign_ID,Campaign_Name,Channel,Region,Age_Group,Gender,Device,Content_Type,Date,Impressions,Clicks,Conversions,Spend_USD,Revenue_USD,CPC_USD
CMP-1411,holiday season,facebook,europe,18-24,Other,Tablet,carousel,01-15-2023,101558.0,4243.0,71.0,24832.74,22611.71,6.37
CMP-1131,Summer Sale 2024,email marketing,north america,18_24,Female,,carousel,03/11/2023,37908.0,3211.0,213.0,,72042.31,5.03
CMP-0848,spring collection,facebook,north america,18_24,Male,mobile,,"February 17, 2023",30499.0,3580.0,186.0,9142.97,43041.37,2.61
CMP-0660,product launch promax,SEO,Middle East,35-44,Other,Tablet,,"February 06, 2024",125578.0,1250.0,45.0,6877.59,1553.71,6.09
CMP-0447,product launch promax,seo,north america,Unknown,female,desktop,Story,04-23-2024,,5559.0,273.0,7305.11,68639.06,1.27
CMP-0366,holiday season,seo,NA,45-54,Other,Mobile,Story,02-06-2024,48654.0,3628.0,121.0,21283.74,17253.12,5.92
CMP-0325,Product Launch - ProMax,Influencer,Europe,35_44,Male,tablet,Video,15/12/2024,39266.0,3271.0,205.0,,66127.13,5.16
CMP-1275,new year push,email marketing,latin america,25_34,F,,carousel,2024-07-29,1058.0,13.0,0.0,106.96,0.0,7.8
CMP-1323,new year push,google ads,Middle East,Unknown,Other,,,12-16-2024,132446.0,,836.0,20715.96,,1.48
CMP-1165,black friday,Influencer,europe,55+,,tablet,carousel,"July 12, 2023",16917.0,1301.0,54.0,7740.7,1926.2,5.97
CMP-1468,Summer Sale 2024,email marketing,Asia Pacific,55+,male,,Carousel,06/08/2024,6664.0,453.0,7.0,3371.71,220.03,7.73
CMP-1388,Brand Awareness Q1,Instagram,NA,55+,Male,,Video,12 Nov 2023,78556.0,2619.0,161.0,12097.08,46836.87,4.48
CMP-0580,Brand Awareness Q1,SEO,LATAM,45-54,,,carousel,2023-11-26,97197.0,97388.0,97399.0,24911.82,29654319.6,0.24
CMP-0320,Product Launch - ProMax,Google Ads,North America,N/A,Female,desktop,Story,"March 14, 2024",64344.0,3093.0,154.0,3736.35,40648.97,1.37
CMP-0310,new year push,influencer,EU,25-34,F,mobile,carousel,"December 15, 2024",109994.0,7613.0,500.0,,66070.67,4.95
CMP-1151,spring collection,seo,Latin America,35_44,male,desktop,Carousel,13 Feb 2024,137457.0,8791.0,292.0,71904.06,8426.86,7.61
CMP-0975,brand awareness q1,influencer,MEA,25_34,F,,Story,2024-08-08,18842.0,2168.0,,15066.12,7875.4,7.39
CMP-0012,brand awareness q1,EMAIL,MEA,35-44,M,Desktop,Image,07-20-2024,41249.0,3610.0,,17751.72,39465.66,5.43
CMP-0166,product launch promax,SEO,europe,N/A,F,MOBILE,Carousel,"November 06, 2024",31717.0,2709.0,,4942.37,11321.75,1.9
CMP-0254,Spring Collection,FB,Asia Pacific,35-44,M,MOBILE,,2023-04-23,149621.0,12540.0,527.0,58701.45,,4.1
CMP-0841,New Year Push,Email,middle east,35_44,male,MOBILE,Story,2024-02-18,145584.0,13822.0,843.0,38577.08,277908.62,2.59
CMP-0882,new year push,EMAIL,europe,18_24,,mobile,Image,06-19-2024,57539.0,4064.0,,20328.26,83612.18,4.92
CMP-1451,New Year Push,Google Ads,Asia Pacific,35_44,Female,desktop,image,28/08/2023,58794.0,3672.0,36.0,15893.29,10219.73,3.92
CMP-0134,Retargeting Q2,FB,north america,35_44,male,desktop,Carousel,27/11/2024,88484.0,2714.0,107.0,11376.27,4035.33,3.63
CMP-0534,holiday season,Email,north america,,M,,Video,01/04/2024,134666.0,2418.0,145.0,2836.88,35904.53,1.0
CMP-1338,Holiday Season,email marketing,NA,Unknown,male,,carousel,"May 17, 2024",126727.0,9741.0,691.0,26424.7,193402.04,2.33
CMP-0867,black friday,influencer,NA,18-24,F,mobile,,25 Nov 2024,2337.0,109.0,6.0,485.86,392.42,4.13
CMP-0799,Holiday Season,Email,North America,35_44,Other,MOBILE,image,18 Aug 2023,68277.0,,548.0,10858.51,,1.59
CMP-0543,Spring Collection,google ads,North America,35_44,F,tablet,Video,2023-09-19,124650.0,8349.0,348.0,51453.09,11401.04,5.88
CMP-0135,spring collection,tiktok,europe,25_34,Male,Tablet,Carousel,25/07/2023,90328.0,,516.0,29588.23,118362.48,2.76
CMP-1309,Black Friday,influencer,EU,55+,male,MOBILE,image,2023-10-24,17468.0,2073.0,122.0,3322.86,31157.84,1.84
CMP-1196,Brand Awareness Q1,facebook,middle east,Unknown,,Mobile,video,16 Mar 2023,1031.0,18.0,0.0,15.63,0.0,0.74
CMP-0219,Retargeting Q2,google ads,Middle East,N/A,Male,desktop,,26 Mar 2023,33745.0,1246.0,22.0,0.0,1537.24,2.46
CMP-0602,Brand Awareness Q1,facebook,NA,25_34,M,Tablet,video,22 Feb 2024,78510.0,4182.0,118.0,14542.45,5559.63,3.19
CMP-0398,summer sale 2024,Google Ads,europe,35-44,F,desktop,Carousel,30/03/2023,71454.0,3907.0,218.0,8066.59,33072.23,2.54
CMP-0317,holiday season,Facebook,LATAM,55+,,Mobile,Video,19/02/2023,99431.0,4781.0,92.0,4029.17,8536.44,0.87
CMP-0292,holiday season,EMAIL,north america,18_24,male,MOBILE,image,2023-09-22,,1084.0,82.0,4955.38,10254.18,5.11
CMP-0914,retargeting q2,Google Ads,MEA,35-44,male,desktop,Image,09/04/2023,76331.0,3970.0,25.0,9852.36,3814.81,2.75
CMP-1443,New Year Push,FB,APAC,25-34,female,Desktop,Carousel,"July 03, 2023",74036.0,8569.0,646.0,,96434.88,5.99
CMP-0686,Black Friday,seo,North America,N/A,male,Tablet,image,"May 23, 2024",-515.0,4.0,0.0,8.39,0.0,1.94
CMP-1389,retargeting q2,GOOGLE ADS,NA,55+,Other,Mobile,Image,10/05/2024,10726.0,608.0,,514.77,2743.58,0.73
CMP-0969,Product Launch - ProMax,seo,north america,Unknown,,Desktop,Video,14/11/2023,139880.0,11054.0,837.0,38111.41,189369.4,2.92
CMP-1190,Black Friday,Influencer,NA,35_44,male,mobile,carousel,24 Aug 2024,124120.0,10476.0,359.0,71860.78,70570.85,6.2
CMP-0557,Retargeting Q2,instagram,MEA,45-54,Other,,Video,03 Dec 2024,148168.0,8446.0,500.0,26700.41,24761.05,3.37
CMP-0489,Product Launch - ProMax,FB,Asia Pacific,35-44,Other,MOBILE,Story,"September 12, 2023",92357.0,,129.0,4241.31,34958.09,1.14
CMP-0589,product launch promax,Facebook,middle east,,N/A,desktop,carousel,2023-01-21,17006.0,556.0,28.0,4231.91,5456.45,6.9
CMP-0781,new year push,SEO,North America,55+,Female,mobile,Video,11/09/2024,3765.0,430.0,,3479.28,643.72,7.04
CMP-0004,product launch promax,tiktok,north america,45-54,F,mobile,,10 Feb 2024,120785.0,10952.0,873.0,67767.14,159636.98,6.37
CMP-0947,Summer Sale 2024,Instagram,North America,18-24,female,,image,"September 09, 2023",149869.0,12760.0,637.0,63593.95,191724.71,6.01
CMP-0455,summer sale 2024,TikTok,APAC,25_34,female,Tablet,Image,"July 01, 2024",25291.0,1561.0,113.0,4604.38,32855.91,3.0
CMP-0313,BLACK FRIDAY,EMAIL,APAC,,,desktop,Story,08 Jan 2023,37905.0,2826.0,22.0,8306.17,5132.13,2.86
CMP-0006,Holiday Season,facebook,Middle East,35-44,N/A,Mobile,image,15/05/2024,5605.0,663.0,39.0,1253.93,13366.66,2.11
CMP-0217,New Year Push,FB,Latin America,18-24,,mobile,video,"February 25, 2024",143674.0,1343.0,80.0,4435.59,24286.86,3.2
CMP-0532,new year push,Instagram,NA,25-34,M,mobile,Story,27 Feb 2023,0.0,30.0,,51.98,269.47,1.94
CMP-0767,spring collection,google ads,asia pacific,Unknown,N/A,Tablet,Image,"December 28, 2023",46136.0,281.0,10.0,976.18,1278.16,3.75
CMP-0038,Retargeting Q2,google ads,Middle East,35_44,Male,tablet,Carousel,03 Apr 2023,77861.0,2187.0,37.0,15439.61,12268.53,7.46
CMP-0527,Holiday Season,influencer,Asia Pacific,45-54,female,tablet,Story,2023-11-17,125329.0,8946.0,696.0,13168.3,150082.29,1.73
CMP-0236,spring collection,email marketing,North America,55+,Other,desktop,Story,02/12/2024,21722.0,2437.0,97.0,17836.2,13669.52,7.74
CMP-0132,product launch promax,influencer,Europe,35_44,M,MOBILE,Image,08/01/2023,134590.0,13664.0,412.0,63503.85,52445.64,5.09
CMP-1186,New Year Push,Facebook,Middle East,18-24,female,desktop,Carousel,29 Aug 2023,112793.0,3238.0,247.0,6486.08,7592.46,1.74
CMP-0618,product launch promax,instagram,europe,18-24,,,,2024-09-05,74293.0,8427.0,8430.0,57743.12,2243516.33,6.2
CMP-1202,new year push,TikTok,Europe,45-54,Male,Mobile,,2023-09-22,10781.0,161.0,5.0,184.02,1268.35,1.33
CMP-0691,New Year Push,facebook,APAC,18-24,Other,desktop,carousel,02-09-2023,113029.0,3412.0,94.0,6936.0,26702.26,2.21
CMP-1063,Brand Awareness Q1,SEO,latin america,25_34,male,Desktop,,"May 31, 2023",11456.0,737.0,6.0,3484.16,1449.15,5.62
CMP-0771,Black Friday,GOOGLE ADS,europe,Unknown,N/A,mobile,,25/03/2023,0.0,19.0,1.0,40.88,270.98,2.31
CMP-1366,brand awareness q1,Facebook,NA,35_44,F,mobile,image,2023-11-19,121599.0,4632.0,84.0,26055.6,21255.81,6.73
CMP-0565,retargeting q2,tiktok,latin america,35_44,M,Tablet,Carousel,21/07/2023,24929.0,756.0,49.0,129.0,7883.16,0.2
CMP-1474,BLACK FRIDAY,email marketing,north america,35-44,,mobile,video,15/09/2023,-88116.0,31.0,1.0,39.24,45.39,1.44
CMP-1463,product launch promax,FB,Latin America,,Female,MOBILE,Video,15 Oct 2024,139391.0,6270.0,60.0,47888.84,5447.19,6.64
CMP-1387,summer sale 2024,GOOGLE ADS,EU,18-24,male,desktop,Video,"February 15, 2024",83022.0,6506.0,56.0,46947.22,11113.41,7.29
CMP-0366,holiday season,seo,NA,45-54,Other,Mobile,Story,02-06-2024,48654.0,3628.0,121.0,21283.74,17253.12,5.92
CMP-0306,Retargeting Q2,Instagram,Middle East,35-44,F,mobile,Video,10-06-2024,73919.0,8601.0,84.0,13319.23,22506.26,1.86
CMP-0431,retargeting q2,GOOGLE ADS,MEA,18_24,N/A,Desktop,Video,2024-06-15,,1283.0,,8374.77,9956.01,7.32
CMP-0311,summer sale 2024,Google Ads,MEA,35-44,male,tablet,carousel,26 Jan 2024,,2671.0,47.0,9050.57,3695.14,2.86
CMP-1003,holiday season,google ads,APAC,35-44,Male,Desktop,Story,10-20-2024,3899.0,240.0,13.0,1217.56,777.09,5.84
CMP-0814,new year push,Influencer,asia pacific,35-44,Male,tablet,Image,"March 28, 2024",0.0,29.0,1.0,87.44,239.31,3.33
CMP-1128,New Year Push,GOOGLE ADS,latin america,35-44,,MOBILE,Story,06 Oct 2024,104193.0,9284.0,662.0,0.0,38324.33,2.89
CMP-0413,Retargeting Q2,TikTok,middle east,,female,desktop,image,15/12/2024,142429.0,15460.0,1208.0,75002.34,319914.47,5.32
CMP-0538,BLACK FRIDAY,SEO,Middle East,55+,Male,desktop,Story,08-29-2023,117937.0,1188.0,69.0,8876.88,7903.99,7.3
CMP-0578,Holiday Season,FB,north america,55+,M,Desktop,Image,2023-06-09,-32334.0,49.0,1.0,287.87,295.61,6.47
CMP-0918,summer sale 2024,seo,Latin America,25_34,Other,desktop,Image,30 Sep 2023,124423.0,4188.0,319.0,21558.41,47836.03,5.96
CMP-1172,Brand Awareness Q1,FB,LATAM,35-44,M,tablet,image,"July 01, 2024",122461.0,761.0,37.0,5173.33,11019.21,7.59
CMP-0790,product launch promax,influencer,North America,Unknown,female,,Image,01/08/2024,29214.0,2228.0,132.0,1681.37,38528.2,0.82
CMP-1332,product launch promax,TikTok,Middle East,55+,male,tablet,Carousel,15 Oct 2023,124588.0,,174.0,20692.04,6282.6,4.85
CMP-0895,Product Launch - ProMax,facebook,latin america,35_44,Female,,Video,05 Jun 2023,45395.0,3219.0,226.0,24653.64,51332.93,6.93
CMP-0222,BLACK FRIDAY,instagram,APAC,18_24,male,tablet,Video,2024-11-19,-2721.0,6.0,0.0,19.95,0.0,3.05
CMP-1263,Black Friday,seo,latin america,55+,M,MOBILE,video,12/02/2023,62713.0,7040.0,443.0,52271.04,134721.21,7.91
CMP-0832,Summer Sale 2024,FB,LATAM,Unknown,M,MOBILE,,09 May 2023,44614.0,,216.0,12263.59,66303.4,2.78
CMP-0996,New Year Push,influencer,asia pacific,25-34,female,,,01 Dec 2024,30994.0,1938.0,117.0,12522.68,17076.77,7.21
CMP-0704,Black Friday,EMAIL,latin america,45-54,male,Tablet,Video,2023-09-16,,880.0,32.0,1170.98,4440.56,1.21
CMP-0064,Brand Awareness Q1,Influencer,NA,18_24,Female,,,"November 27, 2024",136122.0,12894.0,118.0,24937.05,8318.42,1.63
CMP-0382,black friday,Google Ads,latin america,N/A,Male,Desktop,image,2023-12-22,,710.0,31.0,1349.67,2832.82,2.24
CMP-0563,summer sale 2024,Influencer,Europe,35-44,Female,desktop,image,2023-02-24,92395.0,7404.0,555.0,35776.11,98912.83,5.13
CMP-0024,Spring Collection,Email,asia pacific,25_34,M,tablet,Story,30/03/2023,73619.0,4302.0,89.0,11450.44,,3.28
CMP-0206,Summer Sale 2024,Instagram,latin america,45-54,M,desktop,Image,12 Nov 2023,79217.0,451.0,8.0,1459.7,1052.15,2.97
CMP-1157,Product Launch - ProMax,Instagram,asia pacific,N/A,female,,carousel,09 Feb 2024,117754.0,9743.0,113.0,86254.25,13490.95,7.8
CMP-0803,Retargeting Q2,Email,latin america,25-34,Female,Desktop,,20 Jul 2023,143814.0,144166.0,3829.0,492175.52,711764.27,3.7
CMP-0521,Black Friday,google ads,Europe,25-34,male,Desktop,Image,04/01/2023,114000.0,1225.0,96.0,3457.85,7814.54,2.79
CMP-0934,Summer Sale 2024,TikTok,middle east,18_24,female,tablet,,"May 30, 2023",43683.0,877.0,48.0,5769.82,,6.75
CMP-1098,Summer Sale 2024,FB,LATAM,,N/A,Desktop,video,"April 03, 2024",40958.0,1861.0,143.0,6653.13,39132.43,4.02
CMP-0083,new year push,GOOGLE ADS,middle east,18_24,Female,mobile,Video,02 Oct 2023,99372.0,,735.0,74231.87,246825.14,6.5
CMP-1351,holiday season,GOOGLE ADS,Europe,Unknown,,MOBILE,Carousel,"March 23, 2023",94291.0,9146.0,340.0,52054.79,39390.73,6.31
CMP-0266,New Year Push,seo,Middle East,35_44,,Desktop,Story,12-31-2024,53753.0,5103.0,406.0,18479.69,98849.74,4.25
CMP-0938,Brand Awareness Q1,google ads,Asia Pacific,18_24,male,,carousel,06 Apr 2023,58871.0,2317.0,45.0,1289.23,10047.08,0.59
CMP-0722,black friday,FB,LATAM,18_24,Other,Mobile,carousel,07/07/2023,88982.0,9656.0,96.0,82339.87,18760.22,7.64
CMP-1352,Brand Awareness Q1,instagram,europe,25-34,N/A,,Carousel,2024-03-04,54826.0,1358.0,88.0,1842.64,,1.25
CMP-0614,new year push,Google Ads,NA,45-54,M,mobile,Story,30 Nov 2023,95344.0,6180.0,32.0,23988.71,4942.91,4.81
CMP-1347,Holiday Season,Email,latin america,,N/A,Tablet,video,2023-09-10,115460.0,613.0,41.0,2903.38,11459.56,5.38
CMP-1398,New Year Push,Google Ads,north america,55+,,Desktop,image,"August 18, 2024",2856.0,118.0,7.0,827.2,2410.37,8.42
CMP-0491,Spring Collection,instagram,middle east,25_34,Other,Mobile,Image,14 Oct 2023,72816.0,3117.0,129.0,0.0,12004.49,2.21
CMP-0267,Product Launch - ProMax,influencer,EU,N/A,,Desktop,Video,"April 25, 2024",35418.0,1796.0,84.0,5779.76,27489.11,3.32
CMP-0738,Summer Sale 2024,TikTok,asia pacific,25_34,male,,image,19/11/2023,65806.0,2432.0,,1631.08,34137.56,0.57
CMP-0354,New Year Push,Instagram,APAC,55+,N/A,tablet,image,"April 04, 2024",31283.0,1663.0,24.0,5823.64,4964.1,4.33
CMP-0606,Spring Collection,seo,Middle East,18_24,Other,Desktop,,27 May 2024,107244.0,107720.0,1400.0,200513.27,79750.76,1.65
CMP-0003,product launch promax,tiktok,asia pacific,,F,Tablet,image,2023-12-30,55421.0,4633.0,116.0,25500.74,28662.84,5.43
CMP-0007,BLACK FRIDAY,Influencer,MEA,Unknown,female,desktop,carousel,18 Nov 2024,98389.0,1861.0,19.0,5664.61,1815.46,2.94
CMP-0303,retargeting q2,influencer,middle east,N/A,F,desktop,carousel,2023-12-03,43040.0,4722.0,99.0,39025.53,27081.94,7.83
CMP-0998,Retargeting Q2,Facebook,NA,,Female,tablet,Carousel,30/10/2023,134549.0,15996.0,380.0,34413.61,75146.44,1.84
CMP-0648,new year push,instagram,north america,35-44,M,mobile,carousel,03/01/2024,144599.0,5827.0,369.0,8882.3,127944.48,1.88
CMP-0961,black friday,google ads,EU,35-44,N/A,tablet,video,12 Mar 2024,-28417.0,12.0,27.0,2.24,7360.83,0.16
CMP-1477,summer sale 2024,Facebook,EU,25_34,female,tablet,carousel,28 Aug 2024,10471.0,989.0,70.0,983.27,3134.49,0.92
CMP-0210,product launch promax,Facebook,NA,35-44,M,Desktop,Video,2024-09-29,147202.0,6666.0,68.0,9302.05,8961.3,1.29
CMP-1410,brand awareness q1,Facebook,MEA,18-24,male,MOBILE,Story,2024-08-10,83110.0,886.0,62.0,4979.89,15126.51,6.41
CMP-0027,Spring Collection,Email,north america,25-34,Other,,Image,"August 13, 2024",14553.0,1661.0,85.0,3705.09,12369.6,2.18
CMP-1086,summer sale 2024,Influencer,latin america,18-24,Male,desktop,Video,07/09/2024,17753.0,554.0,31.0,1210.56,4363.85,2.52
CMP-0888,product launch promax,TikTok,EU,25-34,male,Tablet,video,2023-11-06,68660.0,5172.0,183.0,811.45,29374.1,0.14
CMP-0692,summer sale 2024,facebook,EU,18_24,Male,,,10-11-2023,13638.0,594.0,3.0,4191.92,987.55,8.17
CMP-0622,brand awareness q1,FB,latin america,45-54,M,MOBILE,Carousel,08-09-2024,143663.0,13677.0,912.0,57031.89,52846.03,3.78
CMP-1104,new year push,tiktok,asia pacific,25-34,male,tablet,Image,06/11/2024,97221.0,9721.0,710.0,45388.94,110923.2,4.44
CMP-0672,product launch promax,seo,Europe,35_44,F,mobile,carousel,12-21-2023,101653.0,5899.0,106.0,35720.21,25617.78,6.98
CMP-1018,Brand Awareness Q1,Influencer,asia pacific,Unknown,male,tablet,,08 May 2023,79316.0,3410.0,142.0,17818.45,38246.01,5.83
CMP-0608,BLACK FRIDAY,Influencer,NA,35-44,female,Tablet,Image,03 Sep 2023,118803.0,1642.0,,739.47,2526.48,0.41
CMP-1111,retargeting q2,tiktok,europe,25_34,Female,Tablet,image,20 Aug 2023,104352.0,777.0,36.0,1990.2,8277.46,2.54
CMP-0250,BLACK FRIDAY,Influencer,APAC,45-54,Other,Desktop,image,07 May 2023,122633.0,11363.0,298.0,44334.38,36642.76,4.78
CMP-0025,Spring Collection,Influencer,APAC,45-54,,,,"January 18, 2023",24893.0,820.0,37.0,2680.13,6280.23,3.2
CMP-0328,retargeting q2,GOOGLE ADS,North America,N/A,female,,,11-19-2024,0.0,42.0,2.0,,542.5,8.4
CMP-0556,new year push,influencer,NA,25_34,Other,Mobile,video,07-30-2023,129348.0,5738.0,90.0,23895.89,26657.11,4.36
CMP-0045,brand awareness q1,email marketing,Asia Pacific,18_24,Other,Mobile,video,"September 06, 2024",82406.0,2428.0,151.0,4054.05,43243.84,1.98
CMP-0102,brand awareness q1,seo,NA,25_34,Male,desktop,Carousel,12-19-2024,35284.0,3538.0,127.0,20363.41,29095.34,5.78
CMP-0341,Brand Awareness Q1,Influencer,APAC,55+,M,MOBILE,Carousel,14/02/2024,120055.0,6472.0,370.0,24657.2,52838.57,4.6
CMP-0053,holiday season,EMAIL,NA,N/A,Female,desktop,carousel,20/10/2024,86608.0,8689.0,279.0,51455.09,22176.81,5.86
CMP-1141,new year push,Facebook,asia pacific,25_34,Female,mobile,image,"November 04, 2024",-7195.0,13.0,0.0,16.18,0.0,1.42
CMP-0208,New Year Push,Email,north america,35_44,female,tablet,,2023-11-06,57159.0,2745.0,200.0,4135.82,26447.65,1.8
CMP-0116,Holiday Season,tiktok,latin america,,Female,desktop,Image,01-23-2023,17400.0,1706.0,15.0,13839.19,2444.12,7.22
CMP-0891,Product Launch - ProMax,SEO,Latin America,55+,Male,tablet,Video,2023-05-24,0.0,9.0,0.0,50.71,0.0,6.89
CMP-1122,black friday,instagram,EU,35-44,N/A,Tablet,carousel,10/04/2024,27159.0,886.0,66.0,4818.25,21074.4,5.18
CMP-0070,Retargeting Q2,tiktok,Latin America,18_24,N/A,,video,01/05/2024,4861.0,572.0,23.0,4233.93,6402.24,6.79
CMP-1132,retargeting q2,FB,EU,35-44,female,Tablet,Carousel,07/11/2024,145380.0,14728.0,373.0,56608.9,93553.66,3.93
CMP-0736,holiday season,Email,Middle East,N/A,Male,Tablet,Image,24 Oct 2024,128241.0,7510.0,339.0,2785.59,47792.96,0.42
CMP-0044,New Year Push,seo,north america,25-34,N/A,mobile,carousel,07/04/2024,60398.0,3071.0,173.0,7755.12,8668.02,2.73
CMP-1265,retargeting q2,EMAIL,MEA,18_24,M,desktop,carousel,17 Apr 2024,70007.0,1199.0,49.0,2163.96,6866.1,1.76
CMP-0509,new year push,TikTok,LATAM,35-44,,Mobile,Story,04 Aug 2023,-83841.0,16.0,0.0,42.82,0.0,3.04
CMP-0890,Brand Awareness Q1,Influencer,middle east,N/A,,,,2023-05-19,71996.0,2584.0,21.0,0.0,5641.83,3.37
CMP-1143,Holiday Season,instagram,EU,18_24,F,,Video,"June 02, 2023",10133.0,343.0,8.0,2573.61,1193.9,8.28
CMP-1077,black friday,Google Ads,North America,45-54,male,Tablet,Image,13/09/2023,20202.0,2190.0,45.0,12470.12,9463.84,6.12
CMP-0815,new year push,FB,europe,25-34,M,tablet,,18 Nov 2024,47965.0,1192.0,46.0,8206.9,13578.69,6.41
CMP-0518,BLACK FRIDAY,Email,APAC,55+,N/A,Mobile,,2023-11-23,44247.0,1781.0,70.0,5436.54,14134.43,3.74
CMP-1133,brand awareness q1,google ads,north america,25-34,F,Tablet,image,"November 24, 2023",133287.0,7763.0,297.0,32044.97,7770.93,4.74
CMP-0587,Black Friday,Instagram,Europe,25_34,F,mobile,Story,16 May 2024,128665.0,4373.0,193.0,6957.25,10892.43,1.43
CMP-0453,new year push,tiktok,North America,35_44,Other,MOBILE,Video,07/11/2023,111906.0,8327.0,375.0,30665.22,104704.97,3.88
CMP-1091,Holiday Season,FB,NA,Unknown,,mobile,image,12/04/2024,52438.0,3343.0,174.0,8514.39,15434.35,2.17
CMP-1278,BLACK FRIDAY,facebook,Europe,Unknown,Female,Mobile,carousel,"February 11, 2023",132989.0,13258.0,522.0,35530.2,144545.62,3.15
CMP-0798,summer sale 2024,google ads,asia pacific,N/A,male,mobile,Video,2023-09-28,112296.0,2211.0,161.0,2399.08,51253.74,1.3
CMP-0970,New Year Push,Influencer,north america,45-54,Other,MOBILE,Carousel,06-30-2024,6983.0,147.0,9.0,806.05,,5.44
CMP-0058,spring collection,GOOGLE ADS,EU,25-34,N/A,Mobile,carousel,26 Apr 2024,11912.0,12325.0,599.0,7402.66,38351.07,0.67
CMP-0924,brand awareness q1,Google Ads,Asia Pacific,45-54,M,Mobile,Image,2023-07-19,59855.0,1782.0,45.0,6404.47,5079.49,3.62
CMP-0089,Black Friday,Instagram,Middle East,25_34,Female,desktop,Carousel,"July 31, 2024",63538.0,5264.0,57.0,19152.44,7645.62,3.32
CMP-0649,summer sale 2024,Email,NA,N/A,Male,,Image,03-17-2024,112225.0,3506.0,86.0,9142.57,25212.05,2.46
CMP-0721,product launch promax,Email,Middle East,25_34,,mobile,image,"March 29, 2024",69353.0,8082.0,348.0,41060.83,93593.15,5.9
CMP-0189,Black Friday,seo,north america,18-24,,tablet,Carousel,"May 22, 2023",69965.0,2224.0,131.0,1857.33,10094.57,0.87
CMP-0273,Holiday Season,Facebook,APAC,45-54,,,carousel,"May 02, 2024",70880.0,6520.0,199.0,33391.26,18705.2,5.26
CMP-0676,Holiday Season,Email,europe,55+,Other,Mobile,Story,"July 01, 2024",95299.0,7266.0,532.0,40971.1,66906.73,6.69
CMP-0351,Black Friday,Instagram,Europe,25-34,male,MOBILE,Video,10-08-2023,50878.0,3861.0,86.0,1970.45,15319.56,0.53
CMP-0505,BLACK FRIDAY,google ads,north america,55+,N/A,Tablet,image,19/02/2023,0.0,22.0,0.0,13.43,0.0,0.54
CMP-1198,black friday,Google Ads,Middle East,35-44,Other,,Video,21/09/2024,107742.0,780.0,52.0,2655.19,7234.88,3.13
CMP-0788,Summer Sale 2024,tiktok,Europe,,male,MOBILE,image,20/11/2023,25239.0,1313.0,73.0,6233.37,9769.76,5.16
CMP-0177,Brand Awareness Q1,facebook,latin america,25_34,M,mobile,Story,"October 18, 2023",116671.0,11833.0,924.0,76764.42,101544.61,5.67
CMP-1022,Spring Collection,SEO,europe,35_44,F,desktop,video,10-27-2024,63264.0,5502.0,389.0,14798.38,131310.85,3.07
CMP-0106,Holiday Season,influencer,LATAM,45-54,male,MOBILE,,08-11-2023,23224.0,445.0,23.0,1318.92,,3.05
CMP-0041,new year push,Instagram,asia pacific,45-54,F,Desktop,image,"July 11, 2024",94524.0,10997.0,855.0,64589.99,111199.61,7.02
CMP-0725,Summer Sale 2024,facebook,europe,35-44,Other,Tablet,Video,14/03/2023,130557.0,2001.0,152.0,16466.3,29724.13,8.0
CMP-0937,Spring Collection,TikTok,Middle East,18_24,M,Mobile,video,07-11-2023,673.0,36.0,39.0,200.11,10147.92,5.89
CMP-0199,black friday,GOOGLE ADS,MEA,35_44,,tablet,,10/09/2023,112581.0,10083.0,447.0,28754.33,125018.55,2.73
CMP-1019,spring collection,instagram,latin america,55+,female,MOBILE,Video,"November 18, 2024",101520.0,3084.0,142.0,2767.61,18466.1,0.81
